idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
351,53,1,0,0,98.1,1.9,0.0
352,53,1,0,0,98.1,1.9,0.0
353,53,1,0,0,98.1,1.9,0.0
354,53,1,0,0,98.1,1.9,0.0
355,53,1,0,0,98.1,1.9,0.0
356,53,1,0,0,98.1,1.9,0.0
357,53,1,0,0,98.1,1.9,0.0
358,53,1,0,0,98.1,1.9,0.0
359,53,1,0,0,98.1,1.9,0.0
360,53,1,0,0,98.1,1.9,0.0
361,53,1,0,0,98.1,1.9,0.0
362,53,1,0,0,98.1,1.9,0.0
363,53,1,0,0,98.1,1.9,0.0
364,53,1,0,0,98.1,1.9,0.0
365,53,1,0,0,98.1,1.9,0.0
366,53,1,0,0,98.1,1.9,0.0
367,53,1,0,0,98.1,1.9,0.0
368,53,1,0,0,98.1,1.9,0.0
369,53,1,0,0,98.1,1.9,0.0
370,53,1,0,0,98.1,1.9,0.0
371,53,1,0,0,98.1,1.9,0.0
372,53,1,0,0,98.1,1.9,0.0
373,53,1,0,0,98.1,1.9,0.0
374,53,1,0,0,98.1,1.9,0.0
375,53,1,0,0,98.1,1.9,0.0
376,53,1,0,0,98.1,1.9,0.0
377,53,1,0,0,98.1,1.9,0.0
378,53,1,0,0,98.1,1.9,0.0
379,53,1,0,0,98.1,1.9,0.0
380,53,1,0,0,98.1,1.9,0.0
381,53,1,0,0,98.1,1.9,0.0
382,53,1,0,0,98.1,1.9,0.0
383,53,1,0,0,98.1,1.9,0.0
384,53,1,0,0,98.1,1.9,0.0
385,53,1,0,0,98.1,1.9,0.0
386,53,1,0,0,98.1,1.9,0.0
387,53,1,0,0,98.1,1.9,0.0
388,53,1,0,0,98.1,1.9,0.0
389,53,1,0,0,98.1,1.9,0.0
390,53,1,0,0,98.1,1.9,0.0
391,53,1,0,0,98.1,1.9,0.0
392,53,1,0,0,98.1,1.9,0.0
393,53,1,0,0,98.1,1.9,0.0
394,53,1,0,0,98.1,1.9,0.0
395,53,1,0,0,98.1,1.9,0.0
396,53,1,0,0,98.1,1.9,0.0
397,53,1,0,0,98.1,1.9,0.0
398,53,1,0,0,98.1,1.9,0.0
399,53,1,0,0,98.1,1.9,0.0
400,53,1,0,0,98.1,1.9,0.0
401,53,1,0,0,98.1,1.9,0.0
402,53,1,0,0,98.1,1.9,0.0
403,53,1,0,0,98.1,1.9,0.0
404,53,1,0,0,98.1,1.9,0.0
405,53,1,0,0,98.1,1.9,0.0
406,53,1,0,0,98.1,1.9,0.0
407,53,1,0,0,98.1,1.9,0.0
408,53,1,0,0,98.1,1.9,0.0
409,53,1,0,0,98.1,1.9,0.0
410,53,1,0,0,98.1,1.9,0.0
411,53,1,0,0,98.1,1.9,0.0
412,53,1,0,0,98.1,1.9,0.0
413,53,1,0,0,98.1,1.9,0.0
414,53,1,0,0,98.1,1.9,0.0
415,53,1,0,0,98.1,1.9,0.0
416,53,1,0,0,98.1,1.9,0.0
417,53,1,0,0,98.1,1.9,0.0
418,53,1,0,0,98.1,1.9,0.0
419,53,1,0,0,98.1,1.9,0.0
420,53,1,0,0,98.1,1.9,0.0
421,53,1,0,0,98.1,1.9,0.0
422,53,1,0,0,98.1,1.9,0.0
423,53,1,0,0,98.1,1.9,0.0
424,53,1,0,0,98.1,1.9,0.0
425,53,1,0,0,98.1,1.9,0.0
426,53,1,0,0,98.1,1.9,0.0
427,53,1,0,0,98.1,1.9,0.0
428,53,1,0,0,98.1,1.9,0.0
429,53,1,0,0,98.1,1.9,0.0
430,53,1,0,0,98.1,1.9,0.0
431,53,1,0,0,98.1,1.9,0.0
432,53,1,0,0,98.1,1.9,0.0
433,53,1,0,0,98.1,1.9,0.0
434,53,1,0,0,98.1,1.9,0.0
435,53,1,0,0,98.1,1.9,0.0
436,53,1,0,0,98.1,1.9,0.0
